text,label
142 TCF-konforme Anzeigentechnologie-Anbieter und 68 Werbepartner,UNKNOWN
Dateneinstellungen,NEUTRAL
Zurück,NEUTRAL
"Sie können festlegen, wie Ihre personenbezogenen Daten verwendet werden. Anbieter bitten um Ihre Einwilligung für Folgendes:",UNKNOWN
Dieser Anbieter ist im IAB Transparency & Consent Framework registriert und unterliegt dessen Richtlinien.,PRIVACY_RISKY
"Details anzeigen, Speichern von oder Zugriff auf Informationen auf einem Endgerät",NEUTRAL
Einwilligung (122 Anbieter),UNKNOWN
"Einwilligung (122 Anbieter), Speichern von oder Zugriff auf Informationen auf einem Endgerät",NEUTRAL
"Details anzeigen, Verwendung reduzierter Daten zur Auswahl von Werbeanzeigen",NEUTRAL
Einwilligung (76 Anbieter),UNKNOWN
"Einwilligung (76 Anbieter), Verwendung reduzierter Daten zur Auswahl von Werbeanzeigen",UNKNOWN
"Einige Anbieter bitten Sie nicht um Ihre Einwilligung, sondern nutzen Ihre personenbezogenen Daten auf Grundlage ihres berechtigten Interesses.",UNKNOWN
"Details anzeigen, Erstellung von Profilen für personalisierte Werbung",NEUTRAL
Einwilligung (103 Anbieter),UNKNOWN
"Einwilligung (103 Anbieter), Erstellung von Profilen für personalisierte Werbung",UNKNOWN
"Details anzeigen, Verwendung von Profilen zur Auswahl personalisierter Werbung",NEUTRAL
Einwilligung (102 Anbieter),UNKNOWN
"Einwilligung (102 Anbieter), Verwendung von Profilen zur Auswahl personalisierter Werbung",UNKNOWN
"Details anzeigen, Erstellung von Profilen zur Personalisierung von Inhalten",NEUTRAL
Einwilligung (29 Anbieter),UNKNOWN
"Einwilligung (29 Anbieter), Erstellung von Profilen zur Personalisierung von Inhalten",UNKNOWN
"Details anzeigen, Verwendung von Profilen zur Auswahl personalisierter Inhalte",NEUTRAL
Einwilligung (27 Anbieter),UNKNOWN
"Einwilligung (27 Anbieter), Verwendung von Profilen zur Auswahl personalisierter Inhalte",UNKNOWN
"Details anzeigen, Messung der Werbeleistung",NEUTRAL
Einwilligung (75 Anbieter),UNKNOWN
"Einwilligung (75 Anbieter), Messung der Werbeleistung",UNKNOWN
"Details anzeigen, Messung der Performance von Inhalten",NEUTRAL
"Einwilligung (29 Anbieter), Messung der Performance von Inhalten",UNKNOWN
"Details anzeigen, Analyse von Zielgruppen durch Statistiken oder Kombinationen von Daten aus verschiedenen Quellen",NEUTRAL
Einwilligung (58 Anbieter),UNKNOWN
"Einwilligung (58 Anbieter), Analyse von Zielgruppen durch Statistiken oder Kombinationen von Daten aus verschiedenen Quellen",UNKNOWN
"Berechtigtes Interesse (27 Anbieter), Analyse von Zielgruppen durch Statistiken oder Kombinationen von Daten aus verschiedenen Quellen",UNKNOWN
"Details anzeigen, Entwicklung und Verbesserung der Angebote",NEUTRAL
Einwilligung (62 Anbieter),UNKNOWN
"Einwilligung (62 Anbieter), Entwicklung und Verbesserung der Angebote",UNKNOWN
"Details anzeigen, Verwendung reduzierter Daten zur Auswahl von Inhalten",NEUTRAL
Einwilligung (13 Anbieter),UNKNOWN
"Einwilligung (13 Anbieter), Verwendung reduzierter Daten zur Auswahl von Inhalten",UNKNOWN
"Details anzeigen, Gewährleistung der Sicherheit, Verhinderung und Aufdeckung von Betrug und Fehlerbehebung",NEUTRAL
"Details anzeigen, Bereitstellung und Anzeige von Werbung und Inhalten",NEUTRAL
"Details anzeigen, Ihre Entscheidungen zum Datenschutz speichern und übermitteln",NEUTRAL
"Details anzeigen, Abgleichung und Kombination von Daten aus unterschiedlichen Quellen",NEUTRAL
"Details anzeigen, Verknüpfung verschiedener Endgeräte",NEUTRAL
"Details anzeigen, Identifikation von Endgeräten anhand automatisch übermittelter Informationen",NEUTRAL
"Details anzeigen, Verwendung genauer Standortdaten",NEUTRAL
Einwilligung,UNKNOWN
"Einwilligung, Verwendung genauer Standortdaten",UNKNOWN
So funktioniert diese Plattform zur Einwilligungsverwaltung:,UNKNOWN
Anbieter-Einstellungen,NEUTRAL
Alle akzeptierenAuswahl bestätigen,PRIVACY_RISKY
Alle akzeptieren,PRIVACY_RISKY
Auswahl bestätigen,NEUTRAL
Unsere Anbieter bestätigen,NEUTRAL
mehr,NEUTRAL
"Exponential Interactive, Inc d/b/a VDX.tv, Details anzeigen",NEUTRAL
Details zum Speicher,NEUTRAL
"Exponential Interactive, Inc d/b/a VDX.tv, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Exponential Interactive, Inc d/b/a VDX.tv",UNKNOWN
"Index Exchange Inc. , Details anzeigen",NEUTRAL
"Index Exchange Inc. , Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Index Exchange Inc.",UNKNOWN
"Quantcast, Details anzeigen",NEUTRAL
"Quantcast, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Quantcast",UNKNOWN
"BeeswaxIO Corporation, Details anzeigen",NEUTRAL
"BeeswaxIO Corporation, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, BeeswaxIO Corporation",UNKNOWN
"Sovrn, Inc., Details anzeigen",NEUTRAL
"Sovrn, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sovrn, Inc.",UNKNOWN
"Adkernel LLC, Details anzeigen",NEUTRAL
"Adkernel LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adkernel LLC",UNKNOWN
"Adikteev, Details anzeigen",NEUTRAL
"Adikteev, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adikteev",UNKNOWN
"RTB House S.A., Details anzeigen",NEUTRAL
"RTB House S.A., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RTB House S.A.",UNKNOWN
"The UK Trade Desk Ltd, Details anzeigen",NEUTRAL
"The UK Trade Desk Ltd, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, The UK Trade Desk Ltd",UNKNOWN
"Nexxen Inc., Details anzeigen",NEUTRAL
"Nexxen Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nexxen Inc.",UNKNOWN
"Epsilon, Details anzeigen",NEUTRAL
"Epsilon, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Epsilon",UNKNOWN
"Yahoo EMEA Limited, Details anzeigen",NEUTRAL
"Yahoo EMEA Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yahoo EMEA Limited",UNKNOWN
"ADventori SAS, Details anzeigen",NEUTRAL
"ADventori SAS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, ADventori SAS",UNKNOWN
"Triple Lift, Inc., Details anzeigen",NEUTRAL
"Triple Lift, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Triple Lift, Inc.",UNKNOWN
"Xandr, Inc., Details anzeigen",NEUTRAL
"Xandr, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Xandr, Inc.",UNKNOWN
"Nexxen Group LLC, Details anzeigen",NEUTRAL
"Nexxen Group LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nexxen Group LLC",UNKNOWN
"NEURAL.ONE, Details anzeigen",NEUTRAL
"NEURAL.ONE, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, NEURAL.ONE",UNKNOWN
"ADITION (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"ADITION (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, ADITION (Virtual Minds GmbH)",UNKNOWN
"Active Agent (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"Active Agent (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Active Agent (Virtual Minds GmbH)",UNKNOWN
"Equativ, Details anzeigen",NEUTRAL
"Equativ, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Equativ",UNKNOWN
"Adform A/S, Details anzeigen",NEUTRAL
"Adform A/S, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adform A/S",UNKNOWN
"Magnite, Inc. , Details anzeigen",NEUTRAL
"Magnite, Inc. , Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Magnite, Inc.",UNKNOWN
"RATEGAIN ADARA INC, Details anzeigen",NEUTRAL
"RATEGAIN ADARA INC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RATEGAIN ADARA INC",UNKNOWN
"Sift Media, Inc, Details anzeigen",NEUTRAL
"Sift Media, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sift Media, Inc",UNKNOWN
"Lumen Research Limited, Details anzeigen",NEUTRAL
"Lumen Research Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Lumen Research Limited",UNKNOWN
"OpenX, Details anzeigen",NEUTRAL
"OpenX, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OpenX",UNKNOWN
"Yieldlab (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"Yieldlab (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yieldlab (Virtual Minds GmbH)",UNKNOWN
"Roku Advertising Services, Details anzeigen",NEUTRAL
"Roku Advertising Services, Datenschutzerklärung",UNKNOWN
"Einwilligung, Roku Advertising Services",PRIVACY_RISKY
"Berechtigtes Interesse, Roku Advertising Services",PRIVACY_RISKY
"Simplifi Holdings LLC, Details anzeigen",NEUTRAL
"Simplifi Holdings LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Simplifi Holdings LLC",UNKNOWN
"PubMatic, Inc, Details anzeigen",NEUTRAL
"PubMatic, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PubMatic, Inc",UNKNOWN
"Comscore B.V., Details anzeigen",NEUTRAL
"Comscore B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Comscore B.V.",UNKNOWN
"Flashtalking, Details anzeigen",NEUTRAL
"Flashtalking, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Flashtalking",UNKNOWN
"Sharethrough, Inc, Details anzeigen",NEUTRAL
"Sharethrough, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sharethrough, Inc",UNKNOWN
"PulsePoint, Inc., Details anzeigen",NEUTRAL
"PulsePoint, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PulsePoint, Inc.",UNKNOWN
"Smaato, Inc., Details anzeigen",NEUTRAL
"Smaato, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smaato, Inc.",UNKNOWN
"Crimtan Holdings Limited, Details anzeigen",NEUTRAL
"Crimtan Holdings Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Crimtan Holdings Limited",UNKNOWN
"Criteo SA, Details anzeigen",NEUTRAL
"Criteo SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Criteo SA",UNKNOWN
"Adloox SA, Details anzeigen",NEUTRAL
"Adloox SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adloox SA",UNKNOWN
"LiveRamp, Details anzeigen",NEUTRAL
"LiveRamp, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LiveRamp",UNKNOWN
"WPP Media, Details anzeigen",NEUTRAL
"WPP Media, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, WPP Media",UNKNOWN
"Cookie-Speicherdauer: 365 (Tage).Erhobene und verarbeitete Daten: IP-Adressen, Gerätekennungen, Ungefähre Standort-Datenmehr",NEUTRAL
"Sonobi, Inc, Details anzeigen",NEUTRAL
"Sonobi, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sonobi, Inc",UNKNOWN
"Berechtigtes Interesse, Sonobi, Inc",UNKNOWN
"LoopMe Limited, Details anzeigen",NEUTRAL
"LoopMe Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LoopMe Limited",UNKNOWN
"Dynata LLC, Details anzeigen",NEUTRAL
"Dynata LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Dynata LLC",UNKNOWN
"Ask Locala, Details anzeigen",NEUTRAL
"Ask Locala, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Ask Locala",UNKNOWN
"Azira, Details anzeigen",NEUTRAL
"Azira, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Azira",UNKNOWN
"DoubleVerify Inc.​, Details anzeigen",NEUTRAL
"DoubleVerify Inc.​, Datenschutzerklärung",PRIVACY_FRIENDLY
"BIDSWITCH GmbH, Details anzeigen",NEUTRAL
"BIDSWITCH GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, BIDSWITCH GmbH",UNKNOWN
"IPONWEB GmbH, Details anzeigen",NEUTRAL
"IPONWEB GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, IPONWEB GmbH",UNKNOWN
"NextRoll, Inc., Details anzeigen",NEUTRAL
"NextRoll, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, NextRoll, Inc.",UNKNOWN
"Media.net Advertising FZ-LLC, Details anzeigen",NEUTRAL
"Media.net Advertising FZ-LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Media.net Advertising FZ-LLC",UNKNOWN
"Berechtigtes Interesse, Media.net Advertising FZ-LLC",UNKNOWN
"LiveIntent Inc., Details anzeigen",NEUTRAL
"LiveIntent Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LiveIntent Inc.",UNKNOWN
"Basis Global Technologies, Inc., Details anzeigen",NEUTRAL
"Basis Global Technologies, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Basis Global Technologies, Inc.",UNKNOWN
"Berechtigtes Interesse, Basis Global Technologies, Inc.",UNKNOWN
"Seedtag Advertising S.L, Details anzeigen",NEUTRAL
"Seedtag Advertising S.L, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Seedtag Advertising S.L",UNKNOWN
"SMADEX, S.L.U., Details anzeigen",NEUTRAL
"SMADEX, S.L.U., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, SMADEX, S.L.U.",UNKNOWN
"Bombora Inc., Details anzeigen",NEUTRAL
"Bombora Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Bombora Inc.",UNKNOWN
"Outbrain UK., Details anzeigen",NEUTRAL
"Outbrain UK., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Outbrain UK.",UNKNOWN
"Yieldmo, Inc., Details anzeigen",NEUTRAL
"Yieldmo, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yieldmo, Inc.",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmalemehr",NEUTRAL
"A Million Ads, Details anzeigen",NEUTRAL
"A Million Ads, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, A Million Ads",UNKNOWN
"Remerge GmbH, Details anzeigen",NEUTRAL
"Remerge GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Remerge GmbH",UNKNOWN
"Affle Iberia SL, Details anzeigen",NEUTRAL
"Affle Iberia SL, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Affle Iberia SL",UNKNOWN
"Magnite CTV, Inc., Details anzeigen",NEUTRAL
"Magnite CTV, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Magnite CTV, Inc.",UNKNOWN
"Delta Projects AB, Details anzeigen",NEUTRAL
"Delta Projects AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Delta Projects AB",UNKNOWN
"Zemanta Inc., Details anzeigen",NEUTRAL
"Zemanta Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Zemanta Inc.",UNKNOWN
"AcuityAds Inc., Details anzeigen",NEUTRAL
"AcuityAds Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, AcuityAds Inc.",UNKNOWN
"Rockerbox, Inc, Details anzeigen",NEUTRAL
"Rockerbox, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Rockerbox, Inc",UNKNOWN
"StackAdapt Inc., Details anzeigen",NEUTRAL
"StackAdapt Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, StackAdapt Inc.",UNKNOWN
"OneTag Limited, Details anzeigen",NEUTRAL
"OneTag Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OneTag Limited",UNKNOWN
Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-AdressenmehrVerwendet andere Speicheroptionen.,NEUTRAL
"Smartology Limited, Details anzeigen",NEUTRAL
"Smartology Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smartology Limited",UNKNOWN
"Improve Digital, Details anzeigen",NEUTRAL
"Improve Digital, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Improve Digital",UNKNOWN
"Adobe Advertising Cloud, Details anzeigen",NEUTRAL
"Adobe Advertising Cloud, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adobe Advertising Cloud",UNKNOWN
"Berechtigtes Interesse, Adobe Advertising Cloud",UNKNOWN
"Bannerflow AB, Details anzeigen",NEUTRAL
"Bannerflow AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Bannerflow AB",UNKNOWN
"TabMo SAS, Details anzeigen",NEUTRAL
"TabMo SAS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, TabMo SAS",UNKNOWN
"Integral Ad Science (incorporating ADmantX), Details anzeigen",NEUTRAL
"Integral Ad Science (incorporating ADmantX), Datenschutzerklärung",PRIVACY_FRIENDLY
"Wizaly, Details anzeigen",NEUTRAL
"Wizaly, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Wizaly",UNKNOWN
"Weborama, Details anzeigen",NEUTRAL
"Weborama, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Weborama",UNKNOWN
"Readpeak Oy, Details anzeigen",NEUTRAL
"Readpeak Oy, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Readpeak Oy",UNKNOWN
"Jivox Corporation, Details anzeigen",NEUTRAL
"Jivox Corporation, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Jivox Corporation",UNKNOWN
"Sojern, Inc., Details anzeigen",NEUTRAL
"Sojern, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sojern, Inc.",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmale, Surf- und Interaktionsdaten, Datenschutzeinstellungenmehr",NEUTRAL
"Polar Mobile Group Inc., Details anzeigen",NEUTRAL
"Polar Mobile Group Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"On Device Research Limited, Details anzeigen",NEUTRAL
"On Device Research Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, On Device Research Limited",UNKNOWN
"Exactag GmbH, Details anzeigen",NEUTRAL
"Exactag GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Exactag GmbH",UNKNOWN
"Celtra Inc., Details anzeigen",NEUTRAL
"Celtra Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Celtra Inc.",UNKNOWN
"ADTIMING TECHNOLOGY PTE. LTD, Details anzeigen",NEUTRAL
"ADTIMING TECHNOLOGY PTE. LTD, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, ADTIMING TECHNOLOGY PTE. LTD",UNKNOWN
"Gemius SA, Details anzeigen",NEUTRAL
"Gemius SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Gemius SA",UNKNOWN
"InMobi Pte Ltd, Details anzeigen",NEUTRAL
"InMobi Pte Ltd, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, InMobi Pte Ltd",UNKNOWN
"The Kantar Group Limited, Details anzeigen",NEUTRAL
"The Kantar Group Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, The Kantar Group Limited",UNKNOWN
"Samba TV UK Limited, Details anzeigen",NEUTRAL
"Samba TV UK Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Samba TV UK Limited",UNKNOWN
"Nielsen Media Research Ltd., Details anzeigen",NEUTRAL
"Nielsen Media Research Ltd., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nielsen Media Research Ltd.",UNKNOWN
"RevX, Details anzeigen",NEUTRAL
"RevX, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RevX",UNKNOWN
"Pixalate, Inc., Details anzeigen",NEUTRAL
"Pixalate, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Pixalate, Inc.",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmale, Gerätekennungen, Datenschutzeinstellungenmehr",NEUTRAL
"Triapodi Ltd. d/b/a Digital Turbine, Details anzeigen",NEUTRAL
"Triapodi Ltd. d/b/a Digital Turbine, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Triapodi Ltd. d/b/a Digital Turbine",UNKNOWN
"AudienceProject A/S, Details anzeigen",NEUTRAL
"AudienceProject A/S, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, AudienceProject A/S",UNKNOWN
"Eulerian Technologies, Details anzeigen",NEUTRAL
"Eulerian Technologies, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Eulerian Technologies",UNKNOWN
"Seenthis ABVerwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, GerätemerkmalemehrDetails anzeigen | Datenschutzerklärung",NEUTRAL
"Seenthis AB, Details anzeigen",NEUTRAL
"Seenthis AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"travel audience GmbH, Details anzeigen",NEUTRAL
"travel audience GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, travel audience GmbH",UNKNOWN
"HUMAN, Details anzeigen",NEUTRAL
"HUMAN, Datenschutzerklärung",PRIVACY_FRIENDLY
"Blendee srl, Details anzeigen",NEUTRAL
"Blendee srl, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Blendee srl",UNKNOWN
"Innovid LLC, Details anzeigen",NEUTRAL
"Innovid LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Innovid LLC",UNKNOWN
"Berechtigtes Interesse, Innovid LLC",UNKNOWN
"Zeta Global Corp., Details anzeigen",NEUTRAL
"Zeta Global Corp., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Zeta Global Corp.",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmale, Probabilistische Kennungen, Ungefähre Standort-Datenmehr",NEUTRAL
"Madington, Details anzeigen",NEUTRAL
"Madington, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Madington",UNKNOWN
"Opinary (Affinity Global GmbH), Details anzeigen",NEUTRAL
"Opinary (Affinity Global GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Opinary (Affinity Global GmbH)",UNKNOWN
"PLAYGROUND XYZ EMEA LTD, Details anzeigen",NEUTRAL
"PLAYGROUND XYZ EMEA LTD, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PLAYGROUND XYZ EMEA LTD",UNKNOWN
"Lucid Holdings, LLC, Details anzeigen",NEUTRAL
"Lucid Holdings, LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Lucid Holdings, LLC",UNKNOWN
"Jampp LTD, Details anzeigen",NEUTRAL
"Jampp LTD, Datenschutzerklärung",UNKNOWN
"Einwilligung, Jampp LTD",PRIVACY_RISKY
"Berechtigtes Interesse, Jampp LTD",PRIVACY_RISKY
"Realtime Technologies GmbH, Details anzeigen",NEUTRAL
"Realtime Technologies GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Realtime Technologies GmbH",UNKNOWN
"Berechtigtes Interesse, Realtime Technologies GmbH",UNKNOWN
"DeepIntent, Inc., Details anzeigen",NEUTRAL
"DeepIntent, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, DeepIntent, Inc.",UNKNOWN
"Happydemics, Details anzeigen",NEUTRAL
"Happydemics, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Happydemics",UNKNOWN
"Otto GmbH & Co. KGaA, Details anzeigen",NEUTRAL
"Otto GmbH & Co. KGaA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Otto GmbH & Co. KGaA",UNKNOWN
"Adobe Audience Manager, Adobe Experience Platform, Details anzeigen",NEUTRAL
"Adobe Audience Manager, Adobe Experience Platform, Datenschutzerklärung",NEUTRAL
"Einwilligung, Adobe Audience Manager, Adobe Experience Platform",NEUTRAL
"Cookie-Speicherdauer: 365 (Tage).Erhobene und verarbeitete Daten: IP-Adressen, GerätemerkmalemehrCookies werden nach jeder Sitzung gelöscht.",NEUTRAL
"CHEQ AI TECHNOLOGIES, Details anzeigen",NEUTRAL
"CHEQ AI TECHNOLOGIES, Datenschutzerklärung",PRIVACY_FRIENDLY
"Localsensor B.V., Details anzeigen",NEUTRAL
"Localsensor B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Localsensor B.V.",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Ungefähre Standort-Daten, Datenschutzeinstellungenmehr",NEUTRAL
